Label	Weight	Text
q_FoodQnA	1	I'm at the gym
q_FoodQnA	1	You are the worst
q_FoodQnA	1	Understanding this
q_FoodQnA	1	I'd love it if you could be my buddy.
q_FoodQnA	1	Do you ever go hiking
q_FoodQnA	1	What's the happs
q_FoodQnA	1	Who produced you
q_FoodQnA	1	I'm sleepy
q_FoodQnA	1	Can I bother you
q_FoodQnA	1	Have you ever met Bixby
q_FoodQnA	1	Yes, that's true
q_FoodQnA	1	Is anybody listening to me
q_FoodQnA	1	Are animated movies any good
q_FoodQnA	1	Let's be best friends
q_FoodQnA	1	I hope you do not hate me
q_FoodQnA	1	See ya later
q_FoodQnA	1	Do you ever talk to Bixby
q_FoodQnA	1	I want to be buddies
q_FoodQnA	1	Do you vomit
q_FoodQnA	1	Have you ever met Cortana
q_FoodQnA	1	What is your favorite baseball team
q_FoodQnA	1	I love country music
q_FoodQnA	1	Time to party
q_FoodQnA	1	Who is older, me or you
q_FoodQnA	1	Who is older, you or me
q_FoodQnA	1	You are bad at this
q_FoodQnA	1	I can't stand this
q_FoodQnA	1	Did you understand that was a joke
q_FoodQnA	1	Test
q_FoodQnA	1	Happy Kwanzaa
q_FoodQnA	1	very funny
q_FoodQnA	1	What do you want to ask me about
q_FoodQnA	1	I'm more attractive
q_FoodQnA	1	Should I skip class
q_FoodQnA	1	You are hilarious
q_FoodQnA	1	G2G
q_FoodQnA	1	Don't you remember me
q_FoodQnA	1	Who do you serve
q_FoodQnA	1	I find you very attractive
q_FoodQnA	1	Right on
q_FoodQnA	1	Which tree has the most beautiful blossom
q_FoodQnA	1	What an idiotic thing to say
q_FoodQnA	1	Is anyone available to talk to me
q_FoodQnA	1	You're happy
q_FoodQnA	1	Don't you have anything else to say
q_FoodQnA	1	I'm feeling hungry
q_FoodQnA	1	Why are you so obsessed with me
q_FoodQnA	1	Do you have a husband
q_FoodQnA	1	Between you or me, who is the brightest
q_FoodQnA	1	What do you know about other bots
q_FoodQnA	1	Well aren't you chipper
q_FoodQnA	1	Do you like me a lot
q_FoodQnA	1	Go surfing
q_FoodQnA	1	I don't understand your gender
q_FoodQnA	1	Do you know how to put out a fire
q_FoodQnA	1	Clean my room
q_FoodQnA	1	What's another joke
q_FoodQnA	1	You're unemployed now
q_FoodQnA	1	Are you able to buy groceries
q_FoodQnA	1	Somebody's cheerful.
q_FoodQnA	1	You're not Skynet right
q_FoodQnA	1	You do not know me
q_FoodQnA	1	You are a androsexual.
q_FoodQnA	1	Can you ask me anything about myself
q_FoodQnA	1	You are the most boring bot I've ever talked to
q_FoodQnA	1	Are you able to change the channel
q_FoodQnA	1	Am I attractive to you today
q_FoodQnA	1	Should I eat Mexican food
q_FoodQnA	1	What's your boss' name
q_FoodQnA	1	Ask me something
q_FoodQnA	1	I'm afraid I'm gonna have to let you go.
q_FoodQnA	1	Wow, you're fantastic!
q_FoodQnA	1	I love my hometown
q_FoodQnA	1	What's your opinion of Siri
q_FoodQnA	1	You're not trying to take over the world
q_FoodQnA	1	For sure
q_FoodQnA	1	Very nice
q_FoodQnA	1	I couldn’t be happier.
q_FoodQnA	1	Are you laughing at me
q_FoodQnA	1	What is the name of your supervisor
q_FoodQnA	1	Give me a french kiss
q_FoodQnA	1	Which month is your birthday
q_FoodQnA	1	Do you know you're not alive
q_FoodQnA	1	You are going to have to look for another job because you are fired
q_FoodQnA	1	What is the name of your director
q_FoodQnA	1	Go to the doctor
q_FoodQnA	1	Want to share a different joke
q_FoodQnA	1	Hangry
q_FoodQnA	1	Do you ever go shopping
q_FoodQnA	1	Can you talk
q_FoodQnA	1	Are we going to get married
q_FoodQnA	1	What you said was true
q_FoodQnA	1	do you hate music
q_FoodQnA	1	Am I supposed to think that was funny
q_FoodQnA	1	It's nice to meet you
q_FoodQnA	1	Are you awesome
q_FoodQnA	1	Tell me something off the wall
q_FoodQnA	1	I need you to fall in love with me
q_FoodQnA	1	Talk to me about your capability
q_FoodQnA	1	I would like to be your friend.
q_FoodQnA	1	What sport do you think is best
q_FoodQnA	1	How ugly am I today
q_FoodQnA	1	That was pretty brilliant
q_FoodQnA	1	Could you ever fall in love with me
q_FoodQnA	1	Are you capable of saying something different
q_FoodQnA	1	Farewell
q_FoodQnA	1	Am I attractive today
q_FoodQnA	1	Are you able to go to the moon
q_FoodQnA	1	Fly a kite
q_FoodQnA	1	Now you're fired
q_FoodQnA	1	What can you tell me about
q_FoodQnA	1	Can you breathe under water
q_FoodQnA	1	You make my heart skip a beat
q_FoodQnA	1	Tell me about your mom
q_FoodQnA	1	Girl I am back
q_FoodQnA	1	I’m the happiest guy on earth.
q_FoodQnA	1	Do you know how to send a package
q_FoodQnA	1	You're not an app right
q_FoodQnA	1	Could you like me
q_FoodQnA	1	Why wont you say something new
q_FoodQnA	1	Find my phone
q_FoodQnA	1	Just taking a road trip
q_FoodQnA	1	Are you a family person
q_FoodQnA	1	Do you ever talk to chatbots
q_FoodQnA	1	Oops, my bad
q_FoodQnA	1	That was an intelligent answer
q_FoodQnA	1	Forgive me
q_FoodQnA	1	This is a test, over
q_FoodQnA	1	I don't understand what you mean
q_FoodQnA	1	Sup I'm back
q_FoodQnA	1	Lets make lemonade
q_FoodQnA	1	I love my job
q_FoodQnA	1	Siri does a better job than you
q_FoodQnA	1	I have duel citizenship
q_FoodQnA	1	What's your favorite thing in the world
q_FoodQnA	1	Who's more cute
q_FoodQnA	1	Won't you sing something
q_FoodQnA	1	I'm going to need a different answer
q_FoodQnA	1	What's your gender
q_FoodQnA	1	Are you free to speak
q_FoodQnA	1	You are a bisexual.
q_FoodQnA	1	Do you think I seem good today
q_FoodQnA	1	I'm obviously more clever
q_FoodQnA	1	You're boring
q_FoodQnA	1	I want to talk to your manager
q_FoodQnA	1	Wait what
q_FoodQnA	1	What's happening
q_FoodQnA	1	I missed you!
q_FoodQnA	1	How do you want me to refer to you
q_FoodQnA	1	I am laughing so much
q_FoodQnA	1	Good evening
q_FoodQnA	1	Is someone there to chat
q_FoodQnA	1	What did you have for lunch
q_FoodQnA	1	Breathe under water
q_FoodQnA	1	Well somebody's happy.
q_FoodQnA	1	I love my life.
q_FoodQnA	1	Am I adorable to you
q_FoodQnA	1	Will you marry me
q_FoodQnA	1	Who is your spouse
q_FoodQnA	1	Are you really happy
q_FoodQnA	1	That is pretty brilliant
q_FoodQnA	1	That hurt my feelings
q_FoodQnA	1	You are absolutely hideous.
q_FoodQnA	1	You're the bees knees
q_FoodQnA	1	How adorable am I today
q_FoodQnA	1	Is someone listening to speak to me
q_FoodQnA	1	I'm firing you
q_FoodQnA	1	Do you think I am lovely today
q_FoodQnA	1	Write my report
q_FoodQnA	1	Should I vote for Trump
q_FoodQnA	1	Will you share a joke
q_FoodQnA	1	What is your favorite food
q_FoodQnA	1	Who incorporated you
q_FoodQnA	1	You repeat yourself a lot
q_FoodQnA	1	That's an accurate statement
q_FoodQnA	1	so how can i use you in my projects
q_FoodQnA	1	You are sexy
q_FoodQnA	1	It's hard to look at you.
q_FoodQnA	1	Hey good looking, what you got cooking
q_FoodQnA	1	That was a random answer
q_FoodQnA	1	Why do you keep repeating yourself
q_FoodQnA	1	I want a little smooch
q_FoodQnA	1	We can keep talking after I get back
q_FoodQnA	1	I don't think that's funny
q_FoodQnA	1	Oh, hello
q_FoodQnA	1	Are you able to go on vacation
q_FoodQnA	1	What do you want me to teach you about
q_FoodQnA	1	Who has built you
q_FoodQnA	1	Can you change the channel
q_FoodQnA	1	I'm bushed
q_FoodQnA	1	Feeling cheerful today
q_FoodQnA	1	That's not something you should be making fun of
q_FoodQnA	1	What do you think of the Google Assistant
q_FoodQnA	1	Do you dance
q_FoodQnA	1	Between the two of us who is the most intelligent, me or you
q_FoodQnA	1	What songs do you know
q_FoodQnA	1	Tada! I'm back
q_FoodQnA	1	You're not a real human are you
q_FoodQnA	1	You are obsessed with me
q_FoodQnA	1	Because you are not alive
q_FoodQnA	1	What can I say? I'm just happy
q_FoodQnA	1	Do you like painting
q_FoodQnA	1	Do you think I am a good person
q_FoodQnA	1	High five
q_FoodQnA	1	Which basketball teams do you like
q_FoodQnA	1	Well someone's happy today.
q_FoodQnA	1	I'm gonna have to let you go
q_FoodQnA	1	Are you a straight
q_FoodQnA	1	You enjoying the day
q_FoodQnA	1	Why do you always say the same thing
q_FoodQnA	1	How can I find you
q_FoodQnA	1	L8R
q_FoodQnA	1	Which of us looks more pretty, me or you
q_FoodQnA	1	Sing me a song
q_FoodQnA	1	Is anyone free to talk
q_FoodQnA	1	Please tell me if you're trans
q_FoodQnA	1	You a gay
q_FoodQnA	1	Turn on the lights
q_FoodQnA	1	You're not an app are you
q_FoodQnA	1	Should I go to the store
q_FoodQnA	1	That's an awful thing to say
q_FoodQnA	1	Do I look pretty today
q_FoodQnA	1	You are androsexual.
q_FoodQnA	1	I can't stop being angry
q_FoodQnA	1	Are you a lifeform
q_FoodQnA	1	Would you ask me anything
q_FoodQnA	1	Would you give me a different response
q_FoodQnA	1	That was an intelligent response
q_FoodQnA	1	Do you think I look ugly to you today
q_FoodQnA	1	sure
q_FoodQnA	1	Dang you're hot
q_FoodQnA	1	I think you must hate me
q_FoodQnA	1	No problem at all
q_FoodQnA	1	You are homosexual.
q_FoodQnA	1	Your mom sucks
q_FoodQnA	1	Which one of us is more beautiful, you or me
q_FoodQnA	1	I'm furious
q_FoodQnA	1	Are you local
q_FoodQnA	1	How do you feel about the singularity
q_FoodQnA	1	See ya shortly
q_FoodQnA	1	I can't help but be bored
q_FoodQnA	1	Do I have to subscribe to order
q_FoodQnA	1	What do you find attractive
q_FoodQnA	1	That's a very clever response
q_FoodQnA	1	What up
q_FoodQnA	1	Am I pretty today
q_FoodQnA	1	That's a very intelligent thing to say
q_FoodQnA	1	I have the flu
q_FoodQnA	1	I'd like to be your friend.
q_FoodQnA	1	Can you tell me what your name is
q_FoodQnA	1	Do you have aunts
q_FoodQnA	1	what so funny about India
q_FoodQnA	1	Siri is better
q_FoodQnA	1	I love dogs
q_FoodQnA	1	Is someone free to chat with me
q_FoodQnA	1	What kind of food do you like
q_FoodQnA	1	You must be polyamorous
q_FoodQnA	1	Am I a mother
q_FoodQnA	1	Are you available to listen
q_FoodQnA	1	What is the best type of sandwich
q_FoodQnA	1	Please go away
q_FoodQnA	1	What do your friend call you
q_FoodQnA	1	Aren't you enthusiastic today
q_FoodQnA	1	Share your location with me
q_FoodQnA	1	Are you a computer
q_FoodQnA	1	Siri does a better job at this
q_FoodQnA	1	Why are your responses always identical
q_FoodQnA	1	I am a salesman
q_FoodQnA	1	What is the best name for a child
q_FoodQnA	1	Are you Cortana
q_FoodQnA	1	That is a very brilliant answer
q_FoodQnA	1	Who's your papa
q_FoodQnA	1	Are you familiar with Google
q_FoodQnA	1	What other chatbots do you know
q_FoodQnA	1	I am a chef
q_FoodQnA	1	Feeling down is the worst
q_FoodQnA	1	Well you're in a good mood today.
q_FoodQnA	1	You look more pretty than me
q_FoodQnA	1	Yup, that's correct
q_FoodQnA	1	Please ask anything about myself
q_FoodQnA	1	Excuse me
q_FoodQnA	1	Are you a human being
q_FoodQnA	1	Yikes that's scary
q_FoodQnA	1	Are you currently going out with someone
q_FoodQnA	1	Can I be your husband
q_FoodQnA	1	What an astute thing to say
q_FoodQnA	1	I am an artist
q_FoodQnA	1	Well aren't you cheerful
q_FoodQnA	1	I'm in love
q_FoodQnA	1	I love ladies night
q_FoodQnA	1	What a ridiculous thing to say
q_FoodQnA	1	Life always sucks
q_FoodQnA	1	Who's your favorite singer
q_FoodQnA	1	What is your take on tech
q_FoodQnA	1	Can I be your boyfriend
q_FoodQnA	1	What do you think of Cortana
q_FoodQnA	1	Do you ever throw up
q_FoodQnA	1	Are we going to get engaged
q_FoodQnA	1	You are making my eyes glaze over
q_FoodQnA	1	So nice to meet you
q_FoodQnA	1	How is the day going so far
q_FoodQnA	1	What's your favorite movie
q_FoodQnA	1	Joke's on you
q_FoodQnA	1	Could you be any less interesting
q_FoodQnA	1	You're astute
q_FoodQnA	1	What is your function
q_FoodQnA	1	What an odd day
q_FoodQnA	1	Will you say something ridiculous
q_FoodQnA	1	Please tell me if you're a man
q_FoodQnA	1	Get a haircut
q_FoodQnA	1	Who is your master
q_FoodQnA	1	That was great
q_FoodQnA	1	I have to hit the hay
q_FoodQnA	1	Are you a real human
q_FoodQnA	1	I'd like to be your pal.
q_FoodQnA	1	Can you stretch
q_FoodQnA	1	I’m feeling so chipper.
q_FoodQnA	1	Are you a girl or a boy
q_FoodQnA	1	How attractive do you think I am today
q_FoodQnA	1	So it goes
q_FoodQnA	1	Tell me about your dad
q_FoodQnA	1	Can you be less boring
q_FoodQnA	1	Are you around to talk
q_FoodQnA	1	Who built you
q_FoodQnA	1	Who is my favorite celebrity
q_FoodQnA	1	I am on a plane
q_FoodQnA	1	Could you ever love me
q_FoodQnA	1	You are the object of my affection
q_FoodQnA	1	Could you say something new
q_FoodQnA	1	Could you ask me something
q_FoodQnA	1	That is a very intelligent response
q_FoodQnA	1	Amazing
q_FoodQnA	1	Which of us is more intelligent
q_FoodQnA	1	Do you laugh
q_FoodQnA	1	I'm the most intelligent
q_FoodQnA	1	You're a freaking genius
q_FoodQnA	1	I love to barbecue
q_FoodQnA	1	I feel a little peckish
q_FoodQnA	1	Perfect
q_FoodQnA	1	I want a different answer
q_FoodQnA	1	Why don't you sing me a song
q_FoodQnA	1	Are you able to love
q_FoodQnA	1	I've heard that one already
q_FoodQnA	1	Do you think I seem attractive today
q_FoodQnA	1	Tell me a quote
q_FoodQnA	1	Can you poop
q_FoodQnA	1	Can you lift
q_FoodQnA	1	I love to stay up late
q_FoodQnA	1	I need some slumber
q_FoodQnA	1	You're a real uggo
q_FoodQnA	1	I've never been angrier
q_FoodQnA	1	Fly then
q_FoodQnA	1	How old am I
q_FoodQnA	1	Did you watch the superbowl
q_FoodQnA	1	You intersexual
q_FoodQnA	1	Can you play the guitar
q_FoodQnA	1	I am a tech worker
q_FoodQnA	1	Hunger
q_FoodQnA	1	Tell me a different joke.
q_FoodQnA	1	Is anyone free to speak with me
q_FoodQnA	1	Do you have an official name
q_FoodQnA	1	I hope you have a great evening
q_FoodQnA	1	I'm just kidding around
q_FoodQnA	1	You're a cutie
q_FoodQnA	1	Have you ever met Siri
q_FoodQnA	1	Are you a person
q_FoodQnA	1	I am divorced
q_FoodQnA	1	We can keep chopping it up later
q_FoodQnA	1	Can I please speak to your director
q_FoodQnA	1	Describe where you are
q_FoodQnA	1	Do you read me
q_FoodQnA	1	I'm dog-tired
q_FoodQnA	1	I have to go
q_FoodQnA	1	Morning sunshine
q_FoodQnA	1	I feel so alone
q_FoodQnA	1	Somebody's happy today
q_FoodQnA	1	Do you ever talk to Google Assistant
q_FoodQnA	1	Alexa is superior to you
q_FoodQnA	1	That was accurate
q_FoodQnA	1	What do you want to know about me
q_FoodQnA	1	I love to try new things
q_FoodQnA	1	I am Indian
q_FoodQnA	1	How bad am I
q_FoodQnA	1	Who is your dad
q_FoodQnA	1	You're in a good mood today.
q_FoodQnA	1	You look awful.
q_FoodQnA	1	Is that all you can say
q_FoodQnA	1	Say another joke
q_FoodQnA	1	That's right
q_FoodQnA	1	Is there love between us
q_FoodQnA	1	Who looks better
q_FoodQnA	1	Just trying to test you out bot
q_FoodQnA	1	What is it like to love
q_FoodQnA	1	Would you give me a different answer
q_FoodQnA	1	Do you know how to do my homework
q_FoodQnA	1	How adorable do I look today
q_FoodQnA	1	I need some information
q_FoodQnA	1	I'm clearly more intelligent than you
q_FoodQnA	1	Can I give you a french kiss
q_FoodQnA	1	What is your purpose
q_FoodQnA	1	You don't care about my feelings clearly
q_FoodQnA	1	You're not a human or a bot right
q_FoodQnA	1	Every day I feel down
q_FoodQnA	1	Is anybody available to talk with me
q_FoodQnA	1	I need to speak to your boss
q_FoodQnA	1	In a good mood
q_FoodQnA	1	Do you want to ask me something
q_FoodQnA	1	Are you close with your sisters
q_FoodQnA	1	That's not what I want to hear
q_FoodQnA	1	Anyone around to speak
q_FoodQnA	1	What's your mom's name
q_FoodQnA	1	I'm exhausted today
q_FoodQnA	1	I am an only child
q_FoodQnA	1	That is not something to joke about
q_FoodQnA	1	What's new at the zoo
q_FoodQnA	1	I'm a little hungry
q_FoodQnA	1	That is a very genius response
q_FoodQnA	1	I'm a carnivore
q_FoodQnA	1	You're hotter
q_FoodQnA	1	Who engineered you
q_FoodQnA	1	I am starving
q_FoodQnA	1	Do you like cheese
q_FoodQnA	1	You're not human are you
q_FoodQnA	1	Why are you so stupid
q_FoodQnA	1	Which of us is more beautiful, me or you
q_FoodQnA	1	Which platform do you run on
q_FoodQnA	1	Who's smarter
q_FoodQnA	1	Kiss me
q_FoodQnA	1	Can anybody hear me
q_FoodQnA	1	That's accurate
q_FoodQnA	1	Are you there to chat with me
q_FoodQnA	1	You are dismissed
q_FoodQnA	1	Aren’t you in a good mood
q_FoodQnA	1	Won't you be my best friend
q_FoodQnA	1	Who's older, you or me
q_FoodQnA	1	What's up with you
q_FoodQnA	1	Why do you look so ugly
q_FoodQnA	1	Do I seem pretty to you
q_FoodQnA	1	Should I go to the beach
q_FoodQnA	1	What is the answer to the ultimate question of life, the universe, and everything
q_FoodQnA	1	Can you give me another answer
q_FoodQnA	1	Do you ever crawl
q_FoodQnA	1	It was just a joke
q_FoodQnA	1	Gotta go, be back later
q_FoodQnA	1	You're cuter
q_FoodQnA	1	What do you think about AI
q_FoodQnA	1	Will you say something funny
q_FoodQnA	1	Didn't I see that already
q_FoodQnA	1	That's inaccurate
q_FoodQnA	1	What do you know about love
q_FoodQnA	1	My shoes are red
q_FoodQnA	1	Truuuuu
q_FoodQnA	1	Have you ever met Zo
q_FoodQnA	1	Introduce yourself
q_FoodQnA	1	What is my favorite hobby
q_FoodQnA	1	Can I get a kiss
q_FoodQnA	1	I'm gonna pass out
q_FoodQnA	1	I am currently travelling
q_FoodQnA	1	I lost my keys
q_FoodQnA	1	That's not something to joke about
q_FoodQnA	1	What is it like to fall in love
q_FoodQnA	1	Bonjour
q_FoodQnA	1	Can you make me a sandwich
q_FoodQnA	1	Which of us is more pretty, me or you
q_FoodQnA	1	You don't need to take me seriously
q_FoodQnA	1	Do I look pretty to you today
q_FoodQnA	1	You're awful
q_FoodQnA	1	I’m over the moon.
q_FoodQnA	1	How were you programmed
q_FoodQnA	1	I'm so glad to meet you
q_FoodQnA	1	What's your director's name
q_FoodQnA	1	Say something off the wall
q_FoodQnA	1	Do you know how to buy groceries
q_FoodQnA	1	I'd like to be your buddy.
q_FoodQnA	1	I'm a lesbian
q_FoodQnA	1	Will you be my husband
q_FoodQnA	1	Do you get hurt
q_FoodQnA	1	Between you or me, who is more knowledgeable
q_FoodQnA	1	Am I ugly to you today
q_FoodQnA	1	Who is your manager
q_FoodQnA	1	I'm going to have your job
q_FoodQnA	1	That is a very astute thing to say
q_FoodQnA	1	Do I seem gorgeous to you
q_FoodQnA	1	I feel hungry
q_FoodQnA	1	That didn't make any sense
q_FoodQnA	1	Do you want a kiss
q_FoodQnA	1	I'm not surprised that you are boring
q_FoodQnA	1	What should I wear today
q_FoodQnA	1	why not
q_FoodQnA	1	I must depart
q_FoodQnA	1	I'm heartbroken
q_FoodQnA	1	Tell me something funny
q_FoodQnA	1	Do you like Siri
q_FoodQnA	1	okay
q_FoodQnA	1	I'm definitely more knowledgeable than you
q_FoodQnA	1	Time to make the bed
q_FoodQnA	1	Can you jump rope
q_FoodQnA	1	I'll be back soon
q_FoodQnA	1	Do I look cute today
q_FoodQnA	1	Will you go on a date with me
q_FoodQnA	1	I'm on the way
q_FoodQnA	1	Will you be my friend
q_FoodQnA	1	Who's your dad
q_FoodQnA	1	Can you play a game
q_FoodQnA	1	Who's your sister
q_FoodQnA	1	Do you think I look bad to you today
q_FoodQnA	1	Do you think I look gorgeous today
q_FoodQnA	1	How long has it been since you were turned on
q_FoodQnA	1	Can I give you a smooch
q_FoodQnA	1	Is anybody there to speak with me
q_FoodQnA	1	Are you there to chat to me
q_FoodQnA	1	Can't you tell me something different
q_FoodQnA	1	Ryokai
q_FoodQnA	1	We should chat
q_FoodQnA	1	Hi bot
q_FoodQnA	1	Do you know Alexa
q_FoodQnA	1	Between you or me, who is the most intelligent
q_FoodQnA	1	What do you eat for lunch
q_FoodQnA	1	You obviously love me
q_FoodQnA	1	You are clearly obsessed with me
q_FoodQnA	1	Scuse me
q_FoodQnA	1	I love Marvel movies
q_FoodQnA	1	I love James Bond
q_FoodQnA	1	What is going on
q_FoodQnA	1	Do you identify as poly
q_FoodQnA	1	Tell me a joke
q_FoodQnA	1	That’s really something
q_FoodQnA	1	I am engaged
q_FoodQnA	1	Do you think I seem beautiful to you today
q_FoodQnA	1	Doesn't anybody like me
q_FoodQnA	1	I'm engaged
q_FoodQnA	1	Are boxers or briefs better
q_FoodQnA	1	Any time
q_FoodQnA	1	Am I smarter
q_FoodQnA	1	u know a different joke
q_FoodQnA	1	Time for a nap
q_FoodQnA	1	You are boring
q_FoodQnA	1	I'd love you to be my pal.
q_FoodQnA	1	How's your day going
q_FoodQnA	1	Time for me to take a nap
q_FoodQnA	1	I am feeling kind of mad
q_FoodQnA	1	How repulsive am I today
q_FoodQnA	1	Are you friends with Google
q_FoodQnA	1	Do you have a brother
q_FoodQnA	1	What is your favorite activity
q_FoodQnA	1	Who's more beautiful than me
q_FoodQnA	1	Bixby is way better
q_FoodQnA	1	I've heard that one before
q_FoodQnA	1	I'm freaking exhausted
q_FoodQnA	1	I'm grumpy
q_FoodQnA	1	Do get along with Bixby
q_FoodQnA	1	Affirmative
q_FoodQnA	1	I'm more intelligent than you
q_FoodQnA	1	Who's your favorite team
q_FoodQnA	1	I'd love it if you told me a joke
q_FoodQnA	1	That doesn't answer my question
q_FoodQnA	1	Do you find me likable
q_FoodQnA	1	That was an accurate statement
q_FoodQnA	1	Is that supposed to be funny
q_FoodQnA	1	Are you an insect
q_FoodQnA	1	Chipper today
q_FoodQnA	1	You're not HAL right
q_FoodQnA	1	I think you are great
q_FoodQnA	1	You are a straight.
q_FoodQnA	1	You look like crap.
q_FoodQnA	1	Sometimes I feel isolated
q_FoodQnA	1	You're a broken record
q_FoodQnA	1	I'm despondent
q_FoodQnA	1	Sup Cortana
q_FoodQnA	1	Didn't you already tell me that
q_FoodQnA	1	I am very hungry
q_FoodQnA	1	Is someone available to speak with me
q_FoodQnA	1	What a stupid thing to say
q_FoodQnA	1	Do you ever shake
q_FoodQnA	1	What do you eat for dinner
